"year","district","light","visibility","road_condition","Fatality"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2016,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2016,"Toronto and East York","Dark","Clear","Dry","Fatal"
2016,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Fatal"
2016,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2016,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2016,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2016,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Strong wind","Snow","Non-Fatal Injury"
2016,"Scarborough","Dark","Strong wind","Snow","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dusk","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dusk","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Daylight","Clear","Wet","Fatal"
2016,"North York","Daylight","Clear","Wet","Fatal"
2015,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Daylight","Clear","Wet","Fatal"
2015,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Fatal"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Fatal"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2015,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2015,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2015,"Scarborough","Dusk","Clear","Wet","Non-Fatal Injury"
2015,"Scarborough","Dusk","Clear","Wet","Non-Fatal Injury"
2015,"Scarborough","Dusk","Clear","Wet","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2017,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Daylight","Clear","Snow","Non-Fatal Injury"
2016,"Scarborough","Daylight","Clear","Snow","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Fatal"
2016,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Fatal"
2016,"Scarborough","Dark","Clear","Dry","Fatal"
2016,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2016,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2016,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2016,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Wet","Fatal"
2016,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Wet","Fatal"
2017,"Toronto and East York","Dark","Rain","Wet","Fatal"
2017,"Toronto and East York","Dark","Rain","Wet","Fatal"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Dawn","Rain","Wet","Non-Fatal Injury"
2016,"Etobicoke York","Dawn","Rain","Wet","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Fatal"
2016,"Etobicoke York","Dawn","Rain","Wet","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Fatal"
2017,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2017,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2016,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Daylight","Clear","Dry","Fatal"
2016,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"North York","Daylight","Clear","Dry","Fatal"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Rain","Wet","Fatal"
2016,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Rain","Wet","Fatal"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Rain","Wet","Fatal"
2016,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Rain","Wet","Fatal"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Freezing Rain","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dusk","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Freezing Rain","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2016,"Scarborough","Dusk","Clear","Dry","Non-Fatal Injury"
2016,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Snow","Snow","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Snow","Snow","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Snow","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Snow","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Fatal"
2017,"Toronto and East York","Dark","Clear","Dry","Fatal"
2016,"Scarborough","Daylight","Clear","Dry","Fatal"
2016,"Scarborough","Daylight","Clear","Dry","Fatal"
2017,"None","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Fatal"
2017,"Scarborough","Dark","Clear","Dry","Fatal"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dusk","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dusk","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Daylight","Clear","Dry","Fatal"
2017,"Scarborough","Daylight","Clear","Dry","Fatal"
2017,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dusk","Rain","Wet","Non-Fatal Injury"
2017,"Scarborough","Dusk","Rain","Wet","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Fatal"
2017,"Scarborough","Dark","Clear","Dry","Fatal"
2017,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2017,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2017,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2017,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Dusk","Snow","Snow","Non-Fatal Injury"
2017,"Toronto and East York","Dusk","Snow","Snow","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2017,"Etobicoke York","Daylight","Clear","Wet","Fatal"
2017,"Etobicoke York","Daylight","Clear","Wet","Fatal"
2017,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Snow","Snow","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Snow","Snow","Non-Fatal Injury"
2018,"Etobicoke York","Daylight","Rain","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Daylight","Rain","Wet","Non-Fatal Injury"
2018,"North York","Daylight","Freezing Rain","Snow","Non-Fatal Injury"
2018,"North York","Daylight","Freezing Rain","Snow","Non-Fatal Injury"
2018,"Scarborough","Dusk","Clear","Dry","Fatal"
2018,"Scarborough","Dusk","Clear","Dry","Fatal"
2018,"North York","Daylight","Freezing Rain","Snow","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Freezing Rain","Snow","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Freezing Rain","Snow","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Wet","Fatal"
2018,"Scarborough","Dark","Clear","Wet","Fatal"
2018,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2018,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Freezing Rain","Ice","Non-Fatal Injury"
2018,"Scarborough","Dark","Freezing Rain","Ice","Non-Fatal Injury"
2018,"Scarborough","Dark","Freezing Rain","Ice","Non-Fatal Injury"
2018,"North York","Daylight","Snow","Snow","Fatal"
2018,"North York","Daylight","Snow","Snow","Fatal"
2018,"North York","Daylight","Snow","Snow","Fatal"
2018,"Scarborough","Dark","Clear","Dry","Fatal"
2018,"Scarborough","Dark","Clear","Dry","Fatal"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Fatal"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Fatal"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Fatal"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Dusk","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Dusk","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dusk","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Dusk","Clear","Dry","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2017,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Dawn","Clear","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2017,"Etobicoke York","Dawn","Clear","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2017,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Rain","Wet","Fatal"
2018,"North York","Dark","Rain","Dry","Fatal"
2018,"North York","Dark","Rain","Dry","Fatal"
2018,"North York","Dark","Rain","Dry","Fatal"
2019,"Toronto and East York","Dark","Rain","Wet","Fatal"
2018,"North York","Dark","Rain","Dry","Fatal"
2019,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2019,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Fatal"
2019,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Fatal"
2018,"North York","Daylight","Rain","Wet","Non-Fatal Injury"
2019,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Rain","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2018,"Scarborough","Daylight","Rain","Wet","Non-Fatal Injury"
2018,"Scarborough","Daylight","Rain","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Fatal"
2018,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Clear","Dry","Fatal"
2018,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2019,"North York","Daylight","Clear","Dry","Fatal"
2018,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2019,"North York","Daylight","Clear","Dry","Fatal"
2019,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2018,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2018,"North York","Dark","Snow","Wet","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2018,"North York","Dark","Snow","Wet","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Dark","Snow","Wet","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Snow","Snow","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Snow","Snow","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Scarborough","Dawn","Clear","Dry","Fatal"
2018,"Scarborough","Dawn","Clear","Dry","Fatal"
2018,"Scarborough","Dawn","Clear","Dry","Fatal"
2018,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Snow","Snow","Non-Fatal Injury"
2018,"Scarborough","Dawn","Clear","Dry","Fatal"
2018,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Toronto and East York","Dark","Snow","Snow","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Snow","Snow","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Snow","Snow","Non-Fatal Injury"
2018,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Snow","Snow","Non-Fatal Injury"
2018,"Scarborough","Dark","Clear","Dry","Fatal"
2018,"Scarborough","Dark","Clear","Dry","Fatal"
2018,"Scarborough","Dark","Clear","Dry","Fatal"
2018,"Scarborough","Dark","Clear","Dry","Fatal"
2018,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Freezing Rain","Ice","Non-Fatal Injury"
2019,"Etobicoke York","Dark","Freezing Rain","Ice","Non-Fatal Injury"
2018,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Snow","Snow","Non-Fatal Injury"
2018,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2018,"North York","Daylight","Snow","Snow","Non-Fatal Injury"
2019,"Etobicoke York","Daylight","Clear","Snow","Non-Fatal Injury"
2019,"Etobicoke York","Daylight","Clear","Snow","Non-Fatal Injury"
2019,"Scarborough","Dark","Clear","Snow","Fatal"
2019,"Scarborough","Dark","Clear","Snow","Fatal"
